"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"5753"	"MEG_1798"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5754"	"MEG_5538"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5755"	"MEG_6803"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5756"	"MEG_7751"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5757"	"MEG_6690"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5758"	"MEG_3405"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"5759"	"MEG_7414"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANHB"
"5760"	"MEG_5129"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5761"	"MEG_7746"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5762"	"MEG_2656"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPR"
"5763"	"MEG_2538"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"5764"	"MEG_5678"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5765"	"MEG_366"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5766"	"MEG_6284"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5767"	"MEG_1399"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5768"	"MEG_6346"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5769"	"MEG_1418"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5770"	"MEG_1991"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5771"	"MEG_1356"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5772"	"MEG_6027"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"5773"	"MEG_4461"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5774"	"MEG_4744"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5775"	"MEG_4272"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"5776"	"MEG_3364"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5777"	"MEG_5842"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"
"5778"	"MEG_4506"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5779"	"MEG_1515"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"5780"	"MEG_3351"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5781"	"MEG_609"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5782"	"MEG_5153"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5783"	"MEG_149"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5784"	"MEG_3123"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"5785"	"MEG_3552"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"5786"	"MEG_2202"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5787"	"MEG_7457"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"
"5788"	"MEG_3472"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"5789"	"MEG_7387"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VAND"
"5790"	"MEG_6820"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5791"	"MEG_3105"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"5792"	"MEG_4227"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"OCH"
"5793"	"MEG_3032"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"FOX"
"5794"	"MEG_5984"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5795"	"MEG_4642"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5796"	"MEG_5928"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5797"	"MEG_1969"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5798"	"MEG_3696"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5799"	"MEG_1993"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5800"	"MEG_6939"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5801"	"MEG_1338"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5802"	"MEG_5098"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5803"	"MEG_740"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT2-DPRIME"
"5804"	"MEG_1847"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5805"	"MEG_708"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"AER"
"5806"	"MEG_4148"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"5807"	"MEG_1970"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5808"	"MEG_5890"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5809"	"MEG_3927"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"MEXR"
"5810"	"MEG_3715"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5811"	"MEG_4727"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5812"	"MEG_5981"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5813"	"MEG_7755"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5814"	"MEG_437"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5815"	"MEG_2607"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"5816"	"MEG_4457"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5817"	"MEG_5293"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"5818"	"MEG_1402"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5819"	"MEG_1973"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5820"	"MEG_4265"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"5821"	"MEG_7720"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5822"	"MEG_5983"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5823"	"MEG_3151"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"GOB"
"5824"	"MEG_1762"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"5825"	"MEG_619"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5826"	"MEG_2566"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRB"
"5827"	"MEG_6226"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5828"	"MEG_4429"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5829"	"MEG_1756"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"5830"	"MEG_5114"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5831"	"MEG_5521"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5832"	"MEG_6428"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5833"	"MEG_5684"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5834"	"MEG_1661"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"5835"	"MEG_30"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"5836"	"MEG_2563"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRB"
"5837"	"MEG_115"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5838"	"MEG_6916"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5839"	"MEG_6490"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5840"	"MEG_1341"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5841"	"MEG_5286"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"5842"	"MEG_5450"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5843"	"MEG_1344"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5844"	"MEG_1343"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5845"	"MEG_6698"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5846"	"MEG_6256"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5847"	"MEG_1503"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"5848"	"MEG_4477"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5849"	"MEG_3967"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"5850"	"MEG_2181"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5851"	"MEG_1135"	"Drugs"	"Rifampin"	"Rifampin_ADP-ribosyltransferase_Arr"	"ARR"
"5852"	"MEG_5733"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5853"	"MEG_1818"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5854"	"MEG_3369"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5855"	"MEG_1905"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5856"	"MEG_5017"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5857"	"MEG_4442"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5858"	"MEG_3356"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5859"	"MEG_379"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"
"5860"	"MEG_2217"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5861"	"MEG_6727"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5862"	"MEG_6241"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5863"	"MEG_2209"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5864"	"MEG_1419"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5865"	"MEG_5696"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5866"	"MEG_3096"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"5867"	"MEG_383"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"5868"	"MEG_6754"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5869"	"MEG_4860"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5870"	"MEG_4479"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5871"	"MEG_5789"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PLA"
"5872"	"MEG_1366"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5873"	"MEG_292"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5874"	"MEG_241"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5875"	"MEG_4133"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"5876"	"MEG_6301"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5877"	"MEG_2289"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5878"	"MEG_451"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5879"	"MEG_3109"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"5880"	"MEG_1397"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5881"	"MEG_7762"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5882"	"MEG_6254"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5883"	"MEG_4143"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"5884"	"MEG_1660"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"5885"	"MEG_2610"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"5886"	"MEG_6259"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5887"	"MEG_7758"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5888"	"MEG_3124"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"5889"	"MEG_5735"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5890"	"MEG_7651"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"5891"	"MEG_70"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3-PRIME"
"5892"	"MEG_5445"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5893"	"MEG_2300"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5894"	"MEG_7364"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"5895"	"MEG_6292"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5896"	"MEG_2743"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"
"5897"	"MEG_3480"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"5898"	"MEG_6819"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5899"	"MEG_2210"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5900"	"MEG_4415"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5901"	"MEG_1137"	"Drugs"	"Rifampin"	"Rifampin_ADP-ribosyltransferase_Arr"	"ARR"
"5902"	"MEG_1324"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5903"	"MEG_667"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5904"	"MEG_4264"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"5905"	"MEG_95"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5906"	"MEG_6537"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"SMTA"
"5907"	"MEG_99"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5908"	"MEG_2194"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5909"	"MEG_4651"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5910"	"MEG_3462"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"5911"	"MEG_3275"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"HPCOPP"
"5912"	"MEG_6532"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"SMR"
"5913"	"MEG_4879"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5914"	"MEG_2417"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5915"	"MEG_1989"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5916"	"MEG_5230"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5917"	"MEG_7742"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5918"	"MEG_6190"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5919"	"MEG_2616"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"5920"	"MEG_5742"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5921"	"MEG_2174"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5922"	"MEG_5694"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5923"	"MEG_6318"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5924"	"MEG_5200"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5925"	"MEG_587"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5926"	"MEG_141"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5927"	"MEG_2530"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"5928"	"MEG_1998"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5929"	"MEG_1910"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5930"	"MEG_1863"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5931"	"MEG_572"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5932"	"MEG_1674"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"5933"	"MEG_7712"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5934"	"MEG_4404"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5935"	"MEG_6889"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5936"	"MEG_1985"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5937"	"MEG_5314"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"5938"	"MEG_2436"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5939"	"MEG_1125"	"Drugs"	"Rifampin"	"Rifampin_ADP-ribosyltransferase_Arr"	"ARR"
"5940"	"MEG_1996"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5941"	"MEG_5885"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5942"	"MEG_1671"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"5943"	"MEG_5954"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5944"	"MEG_4135"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"5945"	"MEG_1404"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5946"	"MEG_4675"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5947"	"MEG_21"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"5948"	"MEG_393"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"5949"	"MEG_2994"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"5950"	"MEG_1352"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5951"	"MEG_6664"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5952"	"MEG_5224"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5953"	"MEG_649"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5954"	"MEG_5586"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5955"	"MEG_3697"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5956"	"MEG_1755"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"5957"	"MEG_2259"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5958"	"MEG_2264"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5959"	"MEG_5454"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5960"	"MEG_5881"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5961"	"MEG_5894"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5962"	"MEG_4145"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"5963"	"MEG_6310"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5964"	"MEG_5055"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5965"	"MEG_1919"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5966"	"MEG_6029"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"5967"	"MEG_1878"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5968"	"MEG_1371"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5969"	"MEG_4192"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIMI"
"5970"	"MEG_622"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5971"	"MEG_4839"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5972"	"MEG_6677"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5973"	"MEG_4473"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5974"	"MEG_5641"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5975"	"MEG_6759"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5976"	"MEG_5761"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"
"5977"	"MEG_1937"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5978"	"MEG_5926"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5979"	"MEG_5238"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5980"	"MEG_6665"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5981"	"MEG_7612"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"
"5982"	"MEG_7776"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEA"
"5983"	"MEG_4693"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5984"	"MEG_6024"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"5985"	"MEG_5441"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5986"	"MEG_4980"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5987"	"MEG_5895"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5988"	"MEG_5730"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5989"	"MEG_1420"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5990"	"MEG_1832"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5991"	"MEG_459"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5992"	"MEG_3971"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"5993"	"MEG_5099"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5994"	"MEG_5941"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5995"	"MEG_4551"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5996"	"MEG_143"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5997"	"MEG_5578"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5998"	"MEG_7658"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"5999"	"MEG_7365"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"6000"	"MEG_6347"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6001"	"MEG_2231"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6002"	"MEG_302"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6003"	"MEG_3555"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"6004"	"MEG_7540"	"Drugs"	"Glycopeptides"	"VanB-type_accessory_protein"	"VANWB"
"6005"	"MEG_2702"	"Biocides"	"Acid_resistance"	"Acid_resistance_protein"	"EEFX"
"6006"	"MEG_3473"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"6007"	"MEG_1887"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6008"	"MEG_5736"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6009"	"MEG_5266"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6010"	"MEG_4617"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6011"	"MEG_1378"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6012"	"MEG_6899"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6013"	"MEG_6262"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6014"	"MEG_4984"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6015"	"MEG_5038"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6016"	"MEG_1626"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"6017"	"MEG_5468"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6018"	"MEG_3853"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERB"
"6019"	"MEG_4246"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"6020"	"MEG_5788"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PLA"
"6021"	"MEG_5539"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6022"	"MEG_2281"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6023"	"MEG_1350"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6024"	"MEG_7781"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEA"
"6025"	"MEG_771"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"6026"	"MEG_6269"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6027"	"MEG_4717"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6028"	"MEG_7714"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"6029"	"MEG_5683"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6030"	"MEG_3035"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"FOX"
"6031"	"MEG_554"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
